"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000708559650948505,1.08915232260626,0.41,0.217,1,"1","CCS"
0.000714715058753195,0.681303398205853,0.783,0.59,1,"1","RAB14"
0.00071711310331092,0.358267643972732,0.578,0.34,1,"1","ACBD5"
0.000718405045174976,1.3027626267616,0.386,0.212,1,"1","HIBADH"
0.000735257555512172,0.796896285871367,0.795,0.67,1,"1","SCHIP1; IQCJ-SCHIP1"
0.000738839000070208,0.983515467327778,0.458,0.255,1,"1","DNAH17"
0.000750424090207688,0.56285425587504,0.663,0.448,1,"1","RAPGEF2"
0.00075086403102526,0.545112502341842,0.651,0.443,1,"1","NIPSNAP1"
0.000756008139974335,0.638976593629188,0.771,0.599,1,"1","PRNP"
0.000757360707533478,0.757846035032177,0.566,0.354,1,"1","COPG1"
0.000758970355310877,1.30019214375399,0.373,0.198,1,"1","C2orf72"
0.000759474632336352,0.480275196523935,0.916,0.736,1,"1","TAOK1"
0.000761184826583418,1.44387344451649,0.578,0.458,1,"1","FIBIN"
0.000768805564554523,0.311398064946319,0.831,0.651,1,"1","SDCBP"
0.000771247797891044,0.73576966499508,0.434,0.236,1,"1","UBOX5-AS1"
0.000777167229250655,0.677660685649808,0.843,0.66,1,"1","CUEDC2"
0.000778971512801361,0.490424308263194,0.325,0.142,1,"1","C4orf33"
0.000787016362090215,0.533026185418684,0.554,0.344,1,"1","ALG5"
0.000788108216404228,0.398643060665898,0.53,0.297,1,"1","ARHGAP31"
0.00078961574192472,0.390033284365989,0.88,0.684,1,"1","MAP1LC3B"
0.000797613119138055,1.09988657112697,0.349,0.17,1,"1","C1orf216"
0.00080053757064179,0.595859143577148,0.627,0.401,1,"1","CLIP3"
0.000801864920402579,0.536703853806892,0.482,0.264,1,"1","SURF1"
0.000826944438407625,0.569322105175464,0.301,0.137,1,"1","OPTN"
0.000828384404632556,0.416214401750564,0.663,0.42,1,"1","MTFR1L"
0.000830245085732416,0.672769481953344,0.494,0.288,1,"1","NBPF11"
0.000836477434108558,0.75041898884632,0.759,0.58,1,"1","PTPRJ"
0.000837700099634172,0.398264102429448,0.952,0.825,1,"1","VAMP2"
0.000844133888350291,0.971583589692335,0.361,0.179,1,"1","WIPF1"
0.000849154100602925,0.92127841076485,0.349,0.175,1,"1","MAN1B1"
0.000855519252851106,0.748115748117523,0.337,0.16,1,"1","MPV17L"
0.000871286510938418,0.725963135163338,0.313,0.137,1,"1","ATP13A1"
0.000873302392446074,0.481308395121194,0.675,0.415,1,"1","UXT"
0.000875244073531547,0.533525261595391,0.904,0.769,1,"1","ZNF565"
0.000877907657730165,0.884355881766667,0.434,0.236,1,"1","KLF13"
0.000878803211615693,0.27018416177961,0.663,0.401,1,"1","RNPC3"
0.000885843142323989,0.714330656232358,0.398,0.208,1,"1","MAN2C1"
0.00088794516288989,1.04645861911865,0.313,0.146,1,"1","EMC2"
0.000890207184023733,1.02382647709952,0.542,0.344,1,"1","CNKSR2"
0.00089636547202477,0.634377960556522,0.819,0.708,1,"1","HGS"
0.000902305190977082,0.85768471598789,0.47,0.278,1,"1","CERS2"
0.000905579725167334,0.873617424763472,0.361,0.175,1,"1","SACM1L"
0.000927544521737589,1.21651349533366,0.494,0.316,1,"1","LOC653513"
0.000932034439610343,1.25367176983254,0.325,0.16,1,"1","MYLK-AS1"
