p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.000622917,0.448338284,0.626,0.499,1,3,SCAMP3
0.000626723,0.967708203,0.733,0.679,1,3,SERINC1
0.000628242,0.572125592,0.451,0.351,1,3,FAR1
0.000631762,0.398397472,0.447,0.326,1,3,CRKL
0.000652365,0.357871219,0.476,0.357,1,3,PHC2
0.000659735,0.825267559,0.806,0.828,1,3,RTN3
0.000666876,0.701194121,0.32,0.209,1,3,TERF2
0.00066832,0.722683684,0.286,0.188,1,3,PCDHA12
0.000668693,0.553561313,0.398,0.272,1,3,E2F6
0.000674436,0.609598603,0.286,0.182,1,3,AFAP1L2
0.000674584,0.676477823,0.277,0.168,1,3,MYBBP1A
0.000711746,0.491467374,0.519,0.416,1,3,POLR2B
0.000719472,0.599677699,0.34,0.229,1,3,EXOC2
0.000725061,0.404114822,0.286,0.176,1,3,RHOF
0.000727675,0.532456641,0.461,0.342,1,3,PNMA1
0.000742777,1.425120702,0.403,0.291,1,3,CMTM7
0.00074683,1.136578933,0.529,0.476,1,3,SEMA5A
0.000749752,0.555404876,0.709,0.59,1,3,HADHA
0.000765532,0.732340885,0.403,0.295,1,3,PTRH2
0.00077513,0.912743303,0.383,0.28,1,3,MTPAP
0.000778116,0.53806129,0.558,0.439,1,3,BROX
0.000794767,0.36619881,0.379,0.257,1,3,SLC5A6
0.000794948,0.58775122,0.364,0.256,1,3,PREX2
0.000796598,0.342117191,0.277,0.169,1,3,ICA1L
0.000799573,0.352461309,0.413,0.287,1,3,MTRF1L
0.00080131,0.488841072,0.345,0.228,1,3,LRRC8D
0.000802441,0.371052175,0.723,0.614,1,3,ACSL3
0.000804312,0.545390092,0.534,0.44,1,3,MTFR1L
0.000805248,0.785756442,0.35,0.234,1,3,YY1AP1
0.000807164,0.931964263,0.257,0.164,1,3,EPG5
0.000823363,0.493272914,0.549,0.417,1,3,ATG10
0.00082486,0.561517738,0.403,0.28,1,3,MON2
0.000825398,0.911135489,0.335,0.238,1,3,MPV17L2
0.000840361,0.579034652,0.286,0.179,1,3,MFSD12
0.000843805,0.621532256,0.471,0.354,1,3,GOLGB1
0.000871161,0.337780888,0.51,0.393,1,3,BNIP3
0.000891472,0.558168979,0.267,0.164,1,3,THADA
0.000897552,0.299597353,0.961,0.975,1,3,DDX5
0.000899677,0.709552572,0.379,0.262,1,3,UBR1
0.000910195,0.978561244,0.311,0.2,1,3,GABBR1
0.000913692,0.592265203,0.466,0.336,1,3,LRPPRC
0.000915475,0.524585938,0.267,0.167,1,3,ZNF138
0.000922991,0.519272188,0.286,0.182,1,3,ASRGL1
0.000992629,0.572401784,0.291,0.184,1,3,SLC9B2
0.000996871,1.447745413,0.267,0.159,1,3,CSF1R
0.001025414,0.663456598,0.374,0.26,1,3,JAM3
0.001026391,1.055834807,0.364,0.27,1,3,BACE1
0.001031944,0.57643905,0.568,0.448,1,3,SPAG9
0.001063543,0.396641144,0.655,0.546,1,3,DSE
0.001097131,0.690640247,0.5,0.398,1,3,HARS
0.001104831,0.463509054,0.417,0.306,1,3,DCP1A
0.00111275,0.757976399,0.413,0.291,1,3,DMTF1
0.001127193,0.600255191,0.447,0.322,1,3,LRCH3
0.001144895,0.931291872,0.461,0.374,1,3,OGFOD1
0.00115591,0.47042801,0.262,0.164,1,3,CBFA2T2
0.001159328,0.702166959,0.272,0.17,1,3,VPS37B
0.001162253,0.358249062,0.675,0.592,1,3,PEG10
0.001169983,0.626598269,0.33,0.218,1,3,VTI1A
0.00117257,0.401389151,0.602,0.497,1,3,EIF4G3
0.001176053,1.069282945,0.267,0.177,1,3,DOLK
0.001221248,0.552758505,0.34,0.221,1,3,GFM2
0.001238257,0.299418087,0.859,0.816,1,3,PGD
0.001308777,0.922230845,0.272,0.168,1,3,LINC02067
0.001315794,0.506964356,0.641,0.54,1,3,UBE2G1
0.001342286,0.654671355,0.432,0.325,1,3,HLTF
0.001343653,0.695275148,0.388,0.273,1,3,GNPTAB
0.001345799,0.317213807,0.316,0.209,1,3,OFD1
0.001358985,0.593165124,0.495,0.392,1,3,DIP2C
0.00138448,0.320743164,0.383,0.263,1,3,MEF2A
0.00138957,0.689262914,0.437,0.328,1,3,SUN1
0.001392169,1.371472681,0.539,0.692,1,3,C14orf1
0.001422495,0.832021944,0.354,0.252,1,3,TMEM184C
0.001437587,0.55876078,0.403,0.289,1,3,UBE2V1
0.0014419,0.443059286,0.34,0.224,1,3,HYPK
0.001507224,0.643517999,0.539,0.441,1,3,RABEP1
0.001516722,0.825962839,0.524,0.44,1,3,FNTA
0.00153713,0.600711633,0.515,0.376,1,3,DHX30
0.001540486,0.763994674,0.767,0.777,1,3,DST
0.0015658,1.027987877,0.393,0.305,1,3,NARF
0.0015788,0.574121549,0.325,0.223,1,3,ZBED6
0.001631926,0.733113249,0.291,0.201,1,3,PHC1
0.001640771,0.796194319,0.345,0.239,1,3,TRAFD1
0.001664214,0.62846567,0.282,0.19,1,3,AASS
0.001676598,0.332106663,0.311,0.205,1,3,GGT7
0.001698188,0.564877924,0.277,0.181,1,3,P4HA3
0.001718285,0.869057482,0.447,0.354,1,3,MLLT3
0.00173045,0.90681263,0.553,0.501,1,3,STRADB
0.001731305,0.859051548,0.316,0.223,1,3,LANCL2
0.00173478,1.306515796,0.408,0.32,1,3,SECISBP2L
0.001751295,0.611638543,0.432,0.324,1,3,AKT3
0.00175399,0.968288934,0.252,0.16,1,3,BSCL2
0.001754743,0.463392006,0.301,0.202,1,3,MORC2
0.001790778,0.273080708,0.427,0.292,1,3,WDR6
0.001811413,0.479095403,0.801,0.748,1,3,REEP3
0.00183535,0.338690081,0.451,0.335,1,3,NAA25
0.001840016,0.676580655,0.379,0.261,1,3,PTRH1
0.001842825,0.653302209,0.262,0.166,1,3,C11orf54
0.001860388,0.496025962,0.684,0.649,1,3,DNAJC3
0.001891855,0.614676119,0.413,0.316,1,3,VPS13C
0.001893558,1.013256586,0.316,0.22,1,3,DYM
0.001895111,0.631673813,0.267,0.175,1,3,SRGAP3
0.001901276,0.474882384,0.267,0.169,1,3,RCBTB1
0.001907626,0.548257042,0.704,0.635,1,3,ZFR
0.001922957,0.53086607,0.35,0.235,1,3,FER
0.001932239,0.521705937,0.461,0.355,1,3,SECISBP2
0.001932547,0.651028575,0.432,0.33,1,3,RGMB
0.001944856,0.45957938,0.296,0.191,1,3,PLEKHA4
0.001946179,1.046947256,0.296,0.199,1,3,PRKAB1
0.001973166,0.822455845,0.311,0.22,1,3,COL4A3BP
0.001984688,0.295347769,0.286,0.187,1,3,ERCC6L2
0.002012933,0.345729688,0.335,0.226,1,3,EYA3
0.002017076,0.441367181,0.456,0.338,1,3,KIF2A
0.002033727,0.85836207,0.466,0.381,1,3,ATXN7L3B
0.002047707,0.923365655,0.282,0.18,1,3,NBPF15
0.002071395,0.555759161,0.277,0.182,1,3,KIAA1549
0.00210192,0.590634022,0.481,0.365,1,3,PPP6R3
0.002108123,0.627739438,0.485,0.393,1,3,TULP4
0.00216429,0.869271964,0.553,0.457,1,3,TAF15
0.002205961,0.821509666,0.466,0.372,1,3,TPP1
0.002226521,0.6282443,0.403,0.297,1,3,AEBP2
0.002252001,0.84670998,0.262,0.173,1,3,TMEM135
0.002255535,0.739976865,0.262,0.168,1,3,AIFM1
0.002258207,0.369856543,0.646,0.553,1,3,KARS
0.002262693,1.169647015,0.272,0.187,1,3,PLA2G16
0.00227243,0.471657526,0.316,0.206,1,3,FLCN
0.00229076,1.053837191,0.262,0.173,1,3,CYLD
0.002335361,0.846663864,0.49,0.413,1,3,ST3GAL5
0.002349504,0.650694533,0.383,0.273,1,3,SLC35A1
0.002360628,1.181203972,0.306,0.21,1,3,FBXL17
0.002366612,0.648357487,0.316,0.225,1,3,CLK3
0.002385758,0.723597986,0.529,0.425,1,3,ZNF638
0.002391219,0.540485262,0.646,0.57,1,3,AFF4
0.002394678,0.342446195,0.859,0.856,1,3,TSPAN3
0.002398168,0.67978232,0.466,0.366,1,3,NOMO1
0.002399858,0.611648993,0.374,0.257,1,3,ARSB
0.002433328,0.683538801,0.398,0.282,1,3,CEP164
0.002442162,0.556911015,0.393,0.285,1,3,PXN
0.002483841,0.320724404,0.471,0.343,1,3,ZNF664
0.002504581,0.430726745,0.777,0.753,1,3,EIF4H
0.002516242,0.456750216,0.33,0.224,1,3,STAM
0.002547792,0.475157792,0.456,0.36,1,3,TNKS
0.002610085,0.395196418,0.51,0.393,1,3,PRDM2
0.002678124,0.747130625,0.553,0.483,1,3,CIAPIN1
0.002686262,0.738941972,0.393,0.315,1,3,SEL1L3
0.002707705,0.403417645,0.359,0.25,1,3,FAM199X
0.00271957,0.33532549,0.869,0.844,1,3,CNPY2
0.002731453,0.410446623,0.286,0.191,1,3,KAT2B
0.002743899,0.528870209,0.413,0.308,1,3,ASCC2
0.0027639,0.662032608,0.456,0.351,1,3,KIAA2026
0.002779087,0.385977417,0.422,0.308,1,3,AVL9
0.002806127,0.883086919,0.296,0.208,1,3,GCC1
0.002810407,0.414394836,0.335,0.238,1,3,TBC1D14
0.002824187,0.409818211,0.413,0.306,1,3,MAP2K4
0.002829053,0.356761686,0.597,0.471,1,3,RNF24
0.002845062,0.339610142,0.33,0.222,1,3,ACAP3
0.00289012,0.62236175,0.277,0.184,1,3,VPS39
0.002927155,1.424559044,0.306,0.227,1,3,SEMA6A
0.002946548,0.478436546,0.252,0.162,1,3,KBTBD7
0.00296674,0.48554741,0.408,0.3,1,3,TPP2
0.00297366,0.721630887,0.471,0.387,1,3,TMEM223
0.002979446,0.45118587,0.461,0.344,1,3,CPEB4
0.003014052,0.902032179,0.252,0.166,1,3,PIP4K2B
0.00304645,1.209445636,0.35,0.252,1,3,FLAD1
0.003067964,1.19076726,0.32,0.24,1,3,C12orf76
0.003098154,1.402380886,0.282,0.209,1,3,SHKBP1
0.003107767,0.348697364,0.277,0.183,1,3,NPRL2
0.003141474,0.41979919,0.573,0.47,1,3,FAM192A
0.003184538,0.296687708,0.417,0.302,1,3,TP53BP1
0.003197334,0.375629376,0.262,0.166,1,3,PAM16
0.003266476,0.430452308,0.587,0.53,1,3,CCNG1
0.003288188,0.455929186,0.369,0.258,1,3,LMBRD1
0.003298584,0.881201649,0.451,0.368,1,3,STAMBP
0.00334019,0.458298353,0.311,0.214,1,3,TRAPPC13
0.003431676,0.810386031,0.282,0.194,1,3,CALCOCO1
0.003435686,0.375909507,0.485,0.359,1,3,ELF2
0.003445258,0.424123407,0.782,0.743,1,3,PPP2R1A
0.003462266,0.666443692,0.335,0.239,1,3,WWOX
0.003532627,0.846463895,0.277,0.183,1,3,SLC27A4
0.003554417,0.702780264,0.563,0.513,1,3,RC3H1
0.003602002,0.795942963,0.262,0.181,1,3,DDX47
0.003667775,0.482254334,0.335,0.237,1,3,MORC3
0.003691794,0.618356906,0.267,0.176,1,3,AKAP10
0.003716136,1.147700564,0.291,0.209,1,3,NXF1
0.003716937,0.615147575,0.568,0.511,1,3,TTC19
0.003805889,0.70248593,0.277,0.19,1,3,PCCA
0.003814495,0.620315957,0.388,0.293,1,3,RUFY3
0.003853706,0.574876912,0.587,0.493,1,3,RAP2A
0.003890719,0.640700981,0.515,0.439,1,3,EPS8
0.003910471,0.548367574,0.262,0.173,1,3,TUB
0.003911896,0.759802628,0.277,0.191,1,3,DHDDS
0.003915535,0.359459879,0.422,0.309,1,3,NUDT22
0.003928151,0.836650456,0.558,0.503,1,3,HNRNPH2
0.003932328,0.519799294,0.291,0.202,1,3,DMXL2
0.003942851,0.434129018,0.432,0.322,1,3,EXOC6B
0.00396835,0.390580379,0.524,0.405,1,3,GPS1
0.003971161,0.661546808,0.364,0.276,1,3,POLR1C
0.003987695,0.372261652,0.413,0.303,1,3,NCOA1
0.004027033,0.772884382,0.257,0.172,1,3,IP6K1
0.004073408,0.506274624,0.646,0.56,1,3,GRB2
0.004082988,0.427726901,0.417,0.315,1,3,ACSL4
0.004188337,0.532624915,0.34,0.249,1,3,GALNT11
0.004239453,0.668569975,0.505,0.414,1,3,EPS15
0.004271654,0.366422511,0.311,0.216,1,3,ATP6V0A1
0.004283188,0.751449499,0.306,0.218,1,3,UNC45A
0.004334151,0.682472439,0.301,0.211,1,3,DNAJA3
0.004351352,0.405120099,0.427,0.314,1,3,UBAP1
0.004351697,0.599824642,0.369,0.293,1,3,SDCCAG8
0.004372434,0.907349258,0.495,0.439,1,3,ZNF146
0.00443552,0.335461279,0.481,0.364,1,3,DCTN4
0.004441238,0.85970648,0.403,0.308,1,3,PEX19
0.004453694,0.863317961,0.646,0.579,1,3,ATP6V0D1
0.004462589,0.423377734,0.388,0.289,1,3,RNF111
0.004473881,0.457078545,0.257,0.17,1,3,ZNF346
0.004474922,0.458524299,0.33,0.233,1,3,MTMR3
0.004481553,0.475966378,0.422,0.317,1,3,BCL10
0.004512372,0.296727668,0.456,0.341,1,3,CCDC66
0.004546637,0.508957861,0.325,0.228,1,3,SPTLC2
0.004556006,0.568890709,0.262,0.178,1,3,AP3S2
0.004561175,0.459450133,0.286,0.195,1,3,CRADD
0.004588437,1.328353861,0.325,0.24,1,3,HSPA12A
0.00461233,0.41773125,0.728,0.673,1,3,TAX1BP1
0.004681836,0.360961929,0.267,0.178,1,3,WDR48
0.004685193,0.415817037,0.65,0.547,1,3,TAF1D
0.004701349,0.418717456,0.515,0.401,1,3,SUPT6H
0.004711644,0.2634525,0.544,0.449,1,3,SENP6
0.004778012,0.920006221,0.325,0.253,1,3,PCSK9
0.004898745,0.325153179,0.398,0.271,1,3,UNKL
0.004934617,0.412354834,0.641,0.551,1,3,SPTAN1
0.004947129,0.328532884,0.451,0.34,1,3,SEC11C
0.00495886,0.96677436,0.272,0.178,1,3,DHX32
0.004963514,0.645380627,0.267,0.185,1,3,WDFY2
0.00502336,0.334265484,0.971,0.97,1,3,TMBIM6
0.005047302,0.796658784,0.374,0.27,1,3,ANK2
0.005159654,0.399459573,0.568,0.445,1,3,FGFR1OP2
0.005300142,0.398034682,0.316,0.226,1,3,ITFG2
0.005332645,0.360095284,0.903,0.869,1,3,TBCB
0.005367504,0.414735528,0.437,0.326,1,3,KAT6A
0.005406794,0.924982231,0.665,0.623,1,3,SGK1
0.005424208,0.711211433,0.354,0.258,1,3,ZFC3H1
0.005486203,0.292771988,0.369,0.257,1,3,FRA10AC1
0.005497815,0.427128708,0.277,0.184,1,3,WDR37
0.005505391,0.570094487,0.49,0.403,1,3,ZNF326
0.005515509,0.63310278,0.267,0.183,1,3,BRMS1L
0.005547335,0.555769079,0.466,0.387,1,3,PCBP4
0.005653842,0.516591,0.597,0.522,1,3,TSG101
0.005698635,0.993681312,0.33,0.243,1,3,ADAM23
0.005733355,1.412793348,0.291,0.213,1,3,GUCD1
0.00575547,0.270738378,0.544,0.432,1,3,ARID1B
0.005828393,0.539998164,0.325,0.234,1,3,RPAP2
0.005830156,0.518691242,0.646,0.577,1,3,LDLR
0.005864339,0.857837408,0.282,0.208,1,3,PHKG2
0.005870466,0.64712414,0.505,0.424,1,3,RNF4
0.005929901,0.816463805,0.568,0.505,1,3,ASAH1
0.00606343,0.514868791,0.461,0.35,1,3,GIGYF2
0.006145767,0.766586104,0.383,0.303,1,3,MRPS27
0.006195727,0.533274506,0.257,0.173,1,3,MCPH1
0.00631694,0.469561748,0.621,0.538,1,3,IST1
0.006517894,0.289575538,0.646,0.502,1,3,NME7
0.006565521,0.539857267,0.515,0.412,1,3,PNPLA8
0.006578034,0.592938483,0.481,0.385,1,3,APBB2
0.006592954,0.899938672,0.495,0.425,1,3,COPG1
0.006616045,1.985114775,0.262,0.185,1,3,MAMLD1
0.006657405,0.727260804,0.456,0.372,1,3,NCSTN
0.006680606,0.5577884,0.33,0.239,1,3,MTSS1L
0.006704169,0.575970702,0.335,0.247,1,3,TMEM170A
0.006758909,0.668450685,0.359,0.267,1,3,CYB561D2
0.00683424,0.358351922,0.49,0.405,1,3,TXLNA
0.006849291,0.489789233,0.816,0.757,1,3,GOLIM4
0.006955283,0.591097188,0.306,0.218,1,3,CEP290
0.006991578,0.450496287,0.417,0.332,1,3,PHTF1
0.007027324,0.413158969,0.675,0.618,1,3,MAT2A
0.007028152,0.758937644,0.277,0.195,1,3,RIOK1
0.007056046,0.440074052,0.33,0.236,1,3,PAPPA
0.00708775,1.043320994,0.335,0.254,1,3,ILVBL
0.007107407,0.505311764,0.539,0.455,1,3,VAT1
0.007109883,0.903202087,0.252,0.175,1,3,LAS1L
0.007132884,0.979248672,0.379,0.295,1,3,PRMT5
0.007148103,0.48300807,0.515,0.4,1,3,ATXN2
0.007202341,0.497278097,0.296,0.206,1,3,MED16
0.007292941,0.569509191,0.306,0.218,1,3,STOX2
0.007334183,0.293273212,0.684,0.617,1,3,POLD2
0.00739434,0.901419383,0.495,0.392,1,3,FAM172A
0.007408736,0.951977035,0.282,0.206,1,3,METTL3
0.007424664,0.859339478,0.272,0.189,1,3,HIVEP3
0.007583732,0.380117665,0.34,0.248,1,3,PRR14L
0.007591175,0.541983089,0.291,0.205,1,3,PTCH1
0.007596495,0.346735257,0.68,0.594,1,3,USP9X
0.00761598,0.273716228,0.359,0.26,1,3,ZNF609
0.007617539,0.609548671,0.316,0.236,1,3,CCNT2
0.007765206,0.293746172,0.534,0.402,1,3,PDCD4
0.007790077,0.469845956,0.427,0.329,1,3,ANKRD36
0.007872819,0.267585248,0.796,0.741,1,3,CAPRIN1
0.007936258,0.526163135,0.481,0.402,1,3,ASCC3
0.007947223,0.394104446,0.481,0.368,1,3,C11orf49
0.007952596,0.369342794,0.485,0.378,1,3,SARNP
0.007953896,0.448092288,0.617,0.546,1,3,GOLGA4
0.007958107,1.055377853,0.325,0.242,1,3,ACOX1
0.007970548,0.264439808,0.354,0.253,1,3,NUP88
0.00802035,0.431407383,0.252,0.172,1,3,TBC1D12
0.008066105,0.459581528,0.325,0.244,1,3,RNF168
0.008107577,0.390352155,0.267,0.183,1,3,ST7L
0.008117126,0.330191335,0.272,0.18,1,3,TSC2
0.008159305,0.771001864,0.354,0.278,1,3,RMND5A
0.008244696,0.413896198,0.524,0.425,1,3,GPATCH8
0.008298313,0.425125023,0.393,0.296,1,3,FTSJ3
0.008401293,0.625988692,0.447,0.363,1,3,PDCD6IP
0.008522975,0.466762258,0.296,0.207,1,3,MBTPS2
0.008559464,0.365996386,0.267,0.182,1,3,GTPBP1
0.008671197,0.725606164,0.296,0.217,1,3,RUSC2
0.008681771,0.502918435,0.388,0.291,1,3,VPS13B
0.008688722,0.899220124,0.252,0.184,1,3,MTMR4
0.008753615,0.275714321,0.403,0.306,1,3,POM121C
0.008762712,0.811575498,0.398,0.327,1,3,HDHD2
0.008774582,0.406718696,0.354,0.262,1,3,TSPYL4
0.00878363,0.571820959,0.35,0.262,1,3,NGDN
0.008787802,0.452821109,0.495,0.413,1,3,FTO
0.008795609,0.29831032,0.665,0.565,1,3,CPNE1
0.00895779,0.405273029,0.578,0.471,1,3,FNDC3A
0.008984341,0.258204301,0.257,0.169,1,3,SLC25A53
0.009046911,0.312194901,0.291,0.201,1,3,METTL6
0.009137585,0.324992317,0.282,0.189,1,3,WDR55
0.009158719,0.353176428,0.82,0.791,1,3,NCOR1
0.009174188,0.449082707,0.252,0.171,1,3,ARG2
0.009196557,0.943144681,0.35,0.277,1,3,INO80C
0.009243114,0.889358562,0.476,0.407,1,3,TSC22D3
0.009267613,0.659047856,0.359,0.267,1,3,PET117
0.009278947,0.715941123,0.456,0.377,1,3,SETX
0.009323234,0.507548944,0.34,0.26,1,3,SNX13
0.009477128,0.398783609,0.636,0.576,1,3,KCNQ1OT1
0.00951573,0.529581982,0.35,0.27,1,3,CHD8
0.009694271,0.766329354,0.383,0.302,1,3,TTLL7
0.009710944,0.349810591,0.379,0.29,1,3,PPP2R5D
0.009739259,0.403278882,0.369,0.273,1,3,AGO1
0.009805464,0.471532468,0.505,0.43,1,3,SIGMAR1
0.009809304,0.518670888,0.442,0.344,1,3,TSPAN31
0.009837544,0.270878057,0.481,0.376,1,3,NBN
2.32E-121,4.743552452,0.869,0.086,8.39E-117,4,GAD1
2.28E-120,4.093542232,0.956,0.123,8.24E-116,4,PCDH15
4.40E-117,3.91042709,0.905,0.1,1.59E-112,4,CSMD3
1.64E-116,3.965096075,0.993,0.157,5.92E-112,4,LHFPL3
3.58E-115,4.086774499,0.985,0.151,1.29E-110,4,NRXN1
7.77E-114,3.843295002,0.949,0.13,2.81E-109,4,NXPH1
7.89E-114,4.020528477,0.964,0.143,2.85E-109,4,SNTG1
7.76E-112,3.309580102,0.993,0.152,2.80E-107,4,SOX2-OT
4.89E-111,3.507369466,0.985,0.147,1.77E-106,4,ADGRL3
6.85E-111,3.51618825,0.978,0.14,2.47E-106,4,DCX
5.20E-110,3.572198185,0.949,0.13,1.88E-105,4,ADGRB3
1.22E-109,3.623244555,0.898,0.108,4.40E-105,4,SCG3
1.28E-108,3.575186271,0.964,0.148,4.61E-104,4,DLGAP1
2.17E-106,3.366485438,0.971,0.144,7.85E-102,4,PCDHGA5
2.64E-106,3.362026959,0.971,0.144,9.55E-102,4,PCDHGB2
2.90E-106,3.372073455,0.971,0.144,1.05E-101,4,PCDHGB1
2.95E-106,3.373897014,0.971,0.144,1.07E-101,4,PCDHGA4
3.37E-106,3.368669566,0.971,0.145,1.22E-101,4,PCDHGA1
3.48E-106,3.367652553,0.971,0.145,1.26E-101,4,PCDHGA3
3.91E-106,3.364871497,0.971,0.145,1.41E-101,4,PCDHGA2
3.97E-106,3.355707124,0.971,0.144,1.43E-101,4,PCDHGA6
3.97E-106,3.355707124,0.971,0.144,1.43E-101,4,PCDHGB3
4.42E-106,3.207229221,0.971,0.139,1.60E-101,4,GRIA2
6.12E-106,3.148989005,0.993,0.154,2.21E-101,4,OPCML
7.07E-106,3.773082949,0.956,0.154,2.56E-101,4,MTSS1
7.89E-106,4.352793122,0.92,0.143,2.85E-101,4,KCND2
9.29E-106,3.384027065,0.964,0.14,3.36E-101,4,PCDHGB5
9.43E-106,3.388163173,0.964,0.14,3.41E-101,4,PCDHGA9
1.17E-105,3.105445945,1,0.166,4.24E-101,4,GPM6A
1.27E-105,3.334621889,0.971,0.144,4.59E-101,4,PCDHGA7
9.52E-105,3.369487164,0.964,0.143,3.44E-100,4,PCDHGA8
3.02E-104,3.347691371,0.993,0.174,1.09E-99,4,CHD7
3.58E-104,3.338496677,0.964,0.144,1.29E-99,4,PCDHGB4
3.62E-104,2.8177855,0.964,0.134,1.31E-99,4,LINC02226
8.96E-104,3.75846316,0.942,0.142,3.24E-99,4,CSMD1
1.47E-103,3.616185064,0.978,0.18,5.31E-99,4,PTPRZ1
1.69E-103,3.132001982,0.956,0.144,6.13E-99,4,RACK1
4.54E-103,3.294250252,0.949,0.136,1.64E-98,4,PCDHGA11
1.25E-102,3.38716665,0.964,0.151,4.51E-98,4,PCDHGA10
2.79E-102,3.330589064,0.956,0.144,1.01E-97,4,PCDHGB7
6.46E-102,2.962274744,0.985,0.152,2.33E-97,4,SMOC1
8.70E-102,2.840355749,0.993,0.153,3.14E-97,4,CADM2
4.79E-101,3.126471134,0.956,0.145,1.73E-96,4,DSCAM
8.32E-101,3.269735663,0.942,0.137,3.01E-96,4,PCDHGA12
3.31E-100,3.340087893,0.912,0.123,1.20E-95,4,DOCK3
4.47E-99,3.253937768,0.934,0.135,1.62E-94,4,PCDHGC3
4.58E-99,2.610350746,0.964,0.147,1.66E-94,4,ASIP
5.52E-99,3.598995494,0.92,0.139,2.00E-94,4,GRID2
2.29E-98,3.056177493,0.92,0.127,8.27E-94,4,PCDHGC4
2.83E-98,3.002808168,0.964,0.15,1.02E-93,4,ARMH4
1.09E-97,3.775163264,0.847,0.11,3.96E-93,4,ST7; ST7-OT3
1.14E-97,3.621730946,0.883,0.125,4.13E-93,4,LOC283335
1.41E-97,3.659007719,0.949,0.172,5.11E-93,4,LRP1B
1.56E-97,2.842362155,0.912,0.13,5.65E-93,4,RPL13AP5
2.25E-97,3.772850873,0.796,0.094,8.13E-93,4,MIR100HG
3.02E-97,2.78243962,0.964,0.146,1.09E-92,4,LRRC75A
3.42E-97,3.607463557,0.993,0.217,1.23E-92,4,COPG2
4.25E-97,2.920061666,0.949,0.145,1.54E-92,4,JPT1
5.73E-97,3.695437654,0.891,0.134,2.07E-92,4,SHC3
5.88E-97,3.393934874,0.985,0.195,2.13E-92,4,NLGN1
2.85E-96,3.337953886,0.964,0.171,1.03E-91,4,PCDHGB6
2.89E-96,3.994574964,0.737,0.071,1.04E-91,4,LOC105378311
3.01E-96,3.156522551,0.927,0.145,1.09E-91,4,MDGA2
7.19E-96,2.708218556,0.971,0.151,2.60E-91,4,ATP5F1A
1.04E-95,2.977610637,0.971,0.189,3.75E-91,4,C1orf61
1.31E-95,3.646620117,0.825,0.106,4.74E-91,4,ERBB4
1.33E-95,2.560071895,0.978,0.15,4.80E-91,4,BEX3
1.86E-95,2.684272684,0.978,0.151,6.71E-91,4,CALM1; CALM3; CALM2
6.72E-95,2.599815944,0.964,0.147,2.43E-90,4,LRRC75A-AS1
7.62E-95,3.406352978,0.942,0.166,2.76E-90,4,PDE4B
7.77E-95,2.837078494,0.956,0.146,2.81E-90,4,PLLP
1.04E-94,3.050123411,0.934,0.141,3.77E-90,4,PSMA3-AS1
1.22E-94,2.325079935,0.993,0.153,4.42E-90,4,CYTB
1.39E-94,2.620239958,0.971,0.15,5.02E-90,4,RPS10-NUDT3
5.40E-94,2.829243029,0.956,0.153,1.95E-89,4,LINGO1
6.35E-94,3.1017771,0.92,0.142,2.29E-89,4,GPR158
8.72E-94,2.33578857,0.993,0.153,3.15E-89,4,COX1
1.28E-93,3.044879259,0.964,0.154,4.64E-89,4,CCSER1
1.70E-93,2.964696209,0.949,0.158,6.13E-89,4,PPP2R2B
1.99E-93,3.814209003,0.898,0.144,7.18E-89,4,CHST11
2.03E-93,2.487897715,0.978,0.152,7.33E-89,4,ND1
2.07E-93,3.854578908,0.956,0.159,7.49E-89,4,DGKI
2.70E-93,3.123702072,0.883,0.125,9.77E-89,4,PCDHGC5
2.71E-93,3.27249727,0.861,0.117,9.79E-89,4,PATJ
3.03E-93,4.748258764,0.73,0.077,1.10E-88,4,SEZ6L
3.26E-93,3.119851823,0.891,0.126,1.18E-88,4,LOC102724985; PDXDC1
3.68E-93,2.923230372,1,0.195,1.33E-88,4,NCAM1
5.85E-93,3.182159364,0.964,0.179,2.11E-88,4,SLC35F1
7.47E-93,3.66333321,0.949,0.187,2.70E-88,4,NPAS3
8.27E-93,2.337263007,0.993,0.153,2.99E-88,4,ND4L
1.26E-92,2.233471401,0.993,0.153,4.54E-88,4,RNR2
1.69E-92,2.610223544,0.993,0.168,6.11E-88,4,SNX32
2.18E-92,2.596215499,0.964,0.149,7.87E-88,4,SNRPN; SNURF
2.61E-92,3.126678628,0.912,0.137,9.42E-88,4,ANKS1B
3.29E-92,3.739591156,0.796,0.101,1.19E-87,4,BRINP3
3.78E-92,2.89360422,0.934,0.153,1.37E-87,4,ATP5F1B
4.24E-92,3.796023984,0.861,0.129,1.53E-87,4,NTRK3
6.63E-92,2.218694007,0.993,0.153,2.39E-87,4,COX2
9.19E-92,2.645163631,0.934,0.14,3.32E-87,4,PLPPR1
1.61E-91,2.078066606,0.993,0.153,5.81E-87,4,ND5
3.42E-91,4.205846178,0.759,0.089,1.24E-86,4,CDH20
3.65E-91,2.28199255,0.993,0.153,1.32E-86,4,ND4
5.97E-91,2.285371957,0.993,0.153,2.16E-86,4,LOC101928626
9.80E-91,2.964304683,0.964,0.176,3.54E-86,4,LINC00511
9.97E-91,2.755255419,0.898,0.134,3.60E-86,4,UBE2Q2P2
1.33E-90,4.056641501,0.701,0.07,4.81E-86,4,LOC101929680; LOC102724058
