"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006470","GO:0006470","protein dephosphorylation","1/27","146/18986",0.00684931506849315,4.81633688483004,1.74687630096699,0.188257819703465,0.248204415408498,0.161379189333593,"CDC25C",1
"GO:0007269","GO:0007269","neurotransmitter secretion","1/27","146/18986",0.00684931506849315,4.81633688483004,1.74687630096699,0.188257819703465,0.248204415408498,0.161379189333593,"RPH3A",1
"GO:0051961","GO:0051961","negative regulation of nervous system development","1/27","146/18986",0.00684931506849315,4.81633688483004,1.74687630096699,0.188257819703465,0.248204415408498,0.161379189333593,"MAG",1
"GO:0099643","GO:0099643","signal release from synapse","1/27","146/18986",0.00684931506849315,4.81633688483004,1.74687630096699,0.188257819703465,0.248204415408498,0.161379189333593,"RPH3A",1
"GO:0001889","GO:0001889","liver development","1/27","147/18986",0.00680272108843537,4.78357268833459,1.73784602835403,0.189421144484144,0.249400234889137,0.162156695156998,"SOX9",1
"GO:0055123","GO:0055123","digestive system development","1/27","148/18986",0.00675675675675676,4.75125125125125,1.72889685483013,0.19058286374201,0.250590711379697,0.162930727039755,"SOX9",1
"GO:0050852","GO:0050852","T cell receptor signaling pathway","1/27","149/18986",0.00671140939597315,4.71936365896097,1.72002745128832,0.191742979607758,0.251436548730928,0.163480679166212,"MOG",1
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","1/27","149/18986",0.00671140939597315,4.71936365896097,1.72002745128832,0.191742979607758,0.251436548730928,0.163480679166212,"SOX9",1
"GO:0061008","GO:0061008","hepaticobiliary system development","1/27","150/18986",0.00666666666666667,4.6879012345679,1.71123651934061,0.192901494209372,0.25261528111133,0.164247075185708,"SOX9",1
"GO:0008584","GO:0008584","male gonad development","1/27","151/18986",0.00662251655629139,4.65685553102772,1.70252279040678,0.194058409672121,0.253448097464394,0.164788561233408,"SOX9",1
"GO:0030534","GO:0030534","adult behavior","1/27","151/18986",0.00662251655629139,4.65685553102772,1.70252279040678,0.194058409672121,0.253448097464394,0.164788561233408,"CNTN2",1
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","1/27","152/18986",0.00657894736842105,4.62621832358674,1.69388502483603,0.195213728118569,0.254274374108926,0.165325795250137,"SOX9",1
"GO:0046546","GO:0046546","development of primary male sexual characteristics","1/27","152/18986",0.00657894736842105,4.62621832358674,1.69388502483603,0.195213728118569,0.254274374108926,0.165325795250137,"SOX9",1
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","1/27","153/18986",0.0065359477124183,4.59598160251755,1.68532201106008,0.196367451668575,0.255435201167812,0.1660805494692,"SOX9",1
"GO:0008037","GO:0008037","cell recognition","1/27","156/18986",0.00641025641025641,4.50759734093067,1.66006976910753,0.199819074098011,0.259231945463153,0.168549141800568,"CNTN2",1
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","1/27","156/18986",0.00641025641025641,4.50759734093067,1.66006976910753,0.199819074098011,0.259231945463153,0.168549141800568,"SOX9",1
"GO:0009411","GO:0009411","response to UV","1/27","157/18986",0.00636942675159236,4.47888652984194,1.65179418049398,0.200966439206846,0.26002705498439,0.169066111370821,"AURKB",1
"GO:0034767","GO:0034767","positive regulation of monoatomic ion transmembrane transport","1/27","157/18986",0.00636942675159236,4.47888652984194,1.65179418049398,0.200966439206846,0.26002705498439,0.169066111370821,"CAPN3",1
"GO:0045807","GO:0045807","positive regulation of endocytosis","1/27","159/18986",0.00628930817610063,4.42254833449802,1.63544920679857,0.203256418515388,0.262292433972775,0.170539030472914,"TF",1
"GO:0046718","GO:0046718","symbiont entry into host cell","1/27","159/18986",0.00628930817610063,4.42254833449802,1.63544920679857,0.203256418515388,0.262292433972775,0.170539030472914,"MOG",1
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","1/27","160/18986",0.00625,4.39490740740741,1.62737772614442,0.204399036919811,0.263069130850498,0.171044028388759,"CNTN2",1
"GO:0016525","GO:0016525","negative regulation of angiogenesis","1/27","160/18986",0.00625,4.39490740740741,1.62737772614442,0.204399036919811,0.263069130850498,0.171044028388759,"E2F2",1
"GO:0000723","GO:0000723","telomere maintenance","1/27","162/18986",0.00617283950617284,4.34064929126657,1.61143170648291,0.20667954172066,0.265302366878895,0.172496048568416,"AURKB",1
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","1/27","162/18986",0.00617283950617284,4.34064929126657,1.61143170648291,0.20667954172066,0.265302366878895,0.172496048568416,"E2F2",1
"GO:0010976","GO:0010976","positive regulation of neuron projection development","1/27","164/18986",0.00609756097560976,4.2877145438121,1.59574176488605,0.208953751135243,0.266813648103139,0.173478663395885,"ELAVL4",1
"GO:0044409","GO:0044409","symbiont entry into host","1/27","164/18986",0.00609756097560976,4.2877145438121,1.59574176488605,0.208953751135243,0.266813648103139,0.173478663395885,"MOG",1
"GO:1901343","GO:1901343","negative regulation of vasculature development","1/27","164/18986",0.00609756097560976,4.2877145438121,1.59574176488605,0.208953751135243,0.266813648103139,0.173478663395885,"E2F2",1
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","1/27","164/18986",0.00609756097560976,4.2877145438121,1.59574176488605,0.208953751135243,0.266813648103139,0.173478663395885,"EYA1",1
"GO:0006367","GO:0006367","transcription initiation at RNA polymerase II promoter","1/27","167/18986",0.00598802395209581,4.21068973164782,1.57267061827284,0.212353297953564,0.270444710613636,0.175839531647964,"E2F2",1
"GO:0048592","GO:0048592","eye morphogenesis","1/27","167/18986",0.00598802395209581,4.21068973164782,1.57267061827284,0.212353297953564,0.270444710613636,0.175839531647964,"SOX9",1
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1/27","168/18986",0.00595238095238095,4.18562610229277,1.56510031735699,0.213483350610733,0.271174021076035,0.176313719550708,"CNTN2",1
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","1/27","168/18986",0.00595238095238095,4.18562610229277,1.56510031735699,0.213483350610733,0.271174021076035,0.176313719550708,"TPX2",1
"GO:0007605","GO:0007605","sensory perception of sound","1/27","169/18986",0.00591715976331361,4.16085908393601,1.55758861508148,0.214611841924024,0.271897554937598,0.176784151584893,"EYA1",1
"GO:1990138","GO:1990138","neuron projection extension","1/27","169/18986",0.00591715976331361,4.16085908393601,1.55758861508148,0.214611841924024,0.271897554937598,0.176784151584893,"MAG",1
"GO:0007292","GO:0007292","female gamete generation","1/27","170/18986",0.00588235294117647,4.1363834422658,1.55013467267622,0.215738773967816,0.272615359832059,0.177250858721337,"TTK",1
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","1/27","170/18986",0.00588235294117647,4.1363834422658,1.55013467267622,0.215738773967816,0.272615359832059,0.177250858721337,"MAG",1
"GO:0048639","GO:0048639","positive regulation of developmental growth","1/27","171/18986",0.00584795321637427,4.11219406541044,1.54273766834689,0.216864148813845,0.273327482896206,0.177713871607746,"CAPN3",1
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","1/27","171/18986",0.00584795321637427,4.11219406541044,1.54273766834689,0.216864148813845,0.273327482896206,0.177713871607746,"TF",1
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","1/27","172/18986",0.00581395348837209,4.08828596037898,1.53539679683336,0.2179879685312,0.274033970776301,0.178173220572897,"SOX9",1
"GO:0048284","GO:0048284","organelle fusion","1/27","172/18986",0.00581395348837209,4.08828596037898,1.53539679683336,0.2179879685312,0.274033970776301,0.178173220572897,"RPH3A",1
"GO:0030308","GO:0030308","negative regulation of cell growth","1/27","173/18986",0.00578034682080925,4.06465424962535,1.52811126898208,0.219110235186331,0.274734869634408,0.178628935630745,"MAG",1
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","1/27","173/18986",0.00578034682080925,4.06465424962535,1.52811126898208,0.219110235186331,0.274734869634408,0.178628935630745,"TPX2",1
"GO:0015698","GO:0015698","inorganic anion transport","1/27","174/18986",0.00574712643678161,4.04129416773095,1.52088031133189,0.220230950843057,0.27543022515462,0.179081046484477,"CA2",1
"GO:0060041","GO:0060041","retina development in camera-type eye","1/27","174/18986",0.00574712643678161,4.04129416773095,1.52088031133189,0.220230950843057,0.27543022515462,0.179081046484477,"SOX9",1
"GO:0046661","GO:0046661","male sex differentiation","1/27","175/18986",0.00571428571428571,4.01820105820106,1.51370316571293,0.221350117562557,0.27612008254919,0.179529582530495,"SOX9",1
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","1/27","175/18986",0.00571428571428571,4.01820105820106,1.51370316571293,0.221350117562557,0.27612008254919,0.179529582530495,"SOX9",1
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","1/27","176/18986",0.00568181818181818,3.99537037037037,1.5065790888579,0.222467737403384,0.277158909722782,0.180205014056788,"CA2",1
"GO:0006820","GO:0006820","monoatomic anion transport","1/27","177/18986",0.00564971751412429,3.97279765641348,1.49950735202544,0.223583812421466,0.277483481487355,0.180416046274572,"CA2",1
"GO:0055002","GO:0055002","striated muscle cell development","1/27","177/18986",0.00564971751412429,3.97279765641348,1.49950735202544,0.223583812421466,0.277483481487355,0.180416046274572,"CAPN3",1
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","1/27","177/18986",0.00564971751412429,3.97279765641348,1.49950735202544,0.223583812421466,0.277483481487355,0.180416046274572,"AURKB",1
"GO:0002753","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","1/27","178/18986",0.00561797752808989,3.9504785684561,1.49248724063513,0.224698344670103,0.278511451419122,0.181084418567526,"AURKB",1
"GO:0008361","GO:0008361","regulation of cell size","1/27","179/18986",0.00558659217877095,3.92840885578316,1.48551805391361,0.225811336199979,0.279179707906709,0.181518909992894,"MAG",1
"GO:1903169","GO:1903169","regulation of calcium ion transmembrane transport","1/27","179/18986",0.00558659217877095,3.92840885578316,1.48551805391361,0.225811336199979,0.279179707906709,0.181518909992894,"CAPN3",1
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","1/27","181/18986",0.00552486187845304,3.88500102312257,1.47172971837063,0.228032705293095,0.28121143504459,0.182839911788607,"SOX9",1
"GO:0035265","GO:0035265","organ growth","1/27","181/18986",0.00552486187845304,3.88500102312257,1.47172971837063,0.228032705293095,0.28121143504459,0.182839911788607,"SOX9",1
"GO:0031214","GO:0031214","biomineral tissue development","1/27","182/18986",0.00549450549450549,3.86365486365486,1.46490923400159,0.229141086944629,0.281863814914189,0.183264080449427,"SOX9",1
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","1/27","182/18986",0.00549450549450549,3.86365486365486,1.46490923400159,0.229141086944629,0.281863814914189,0.183264080449427,"CSGALNACT1",1
"GO:0017157","GO:0017157","regulation of exocytosis","1/27","183/18986",0.00546448087431694,3.84254199554746,1.4581370025705,0.230247936053994,0.282867729520878,0.183916812291933,"RPH3A",1
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","1/27","184/18986",0.00543478260869565,3.82165861513688,1.45141238739539,0.231353254658819,0.283153102871737,0.184102358225687,"AURKB",1
"GO:0071772","GO:0071772","response to BMP","1/27","184/18986",0.00543478260869565,3.82165861513688,1.45141238739539,0.231353254658819,0.283153102871737,0.184102358225687,"SOX9",1
"GO:0071773","GO:0071773","cellular response to BMP stimulus","1/27","184/18986",0.00543478260869565,3.82165861513688,1.45141238739539,0.231353254658819,0.283153102871737,0.184102358225687,"SOX9",1
"GO:0019730","GO:0019730","antimicrobial humoral response","1/27","185/18986",0.00540540540540541,3.801001001001,1.44473476369158,0.232457044794136,0.283790093581799,0.18451652106092,"TF",1
"GO:0071478","GO:0071478","cellular response to radiation","1/27","185/18986",0.00540540540540541,3.801001001001,1.44473476369158,0.232457044794136,0.283790093581799,0.18451652106092,"AURKB",1
"GO:0019827","GO:0019827","stem cell population maintenance","1/27","186/18986",0.00537634408602151,3.78056551174831,1.43810351828558,0.233559308492373,0.284422036499473,0.184927401889093,"SOX9",1
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","1/27","186/18986",0.00537634408602151,3.78056551174831,1.43810351828558,0.233559308492373,0.284422036499473,0.184927401889093,"AURKB",1
"GO:0007219","GO:0007219","Notch signaling pathway","1/27","187/18986",0.0053475935828877,3.760348583878,1.43151804933753,0.234660047783368,0.285405283116521,0.185566695681321,"SOX9",1
"GO:0031345","GO:0031345","negative regulation of cell projection organization","1/27","188/18986",0.00531914893617021,3.74034672970843,1.42497776607166,0.235759264694366,0.286384225402769,0.186203190855265,"MAG",1
"GO:0001764","GO:0001764","neuron migration","1/27","189/18986",0.00529100529100529,3.72055653537135,1.41848208851454,0.236856961250023,0.287001025275558,0.186604225878304,"CNTN2",1
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","1/27","189/18986",0.00529100529100529,3.72055653537135,1.41848208851454,0.236856961250023,0.287001025275558,0.186604225878304,"CAPN3",1
"GO:0051302","GO:0051302","regulation of cell division","1/27","190/18986",0.00526315789473684,3.7009746588694,1.41203044724097,0.237953139472413,0.287612925101438,0.187002074956417,"AURKB",1
"GO:0098727","GO:0098727","maintenance of cell number","1/27","190/18986",0.00526315789473684,3.7009746588694,1.41203044724097,0.237953139472413,0.287612925101438,0.187002074956417,"SOX9",1
"GO:0030258","GO:0030258","lipid modification","1/27","191/18986",0.00523560209424084,3.68159782819469,1.40562228312703,0.239047801381023,0.28786325587096,0.18716483667274,"SOX9",1
"GO:0048771","GO:0048771","tissue remodeling","1/27","191/18986",0.00523560209424084,3.68159782819469,1.40562228312703,0.239047801381023,0.28786325587096,0.18716483667274,"TF",1
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/27","191/18986",0.00523560209424084,3.68159782819469,1.40562228312703,0.239047801381023,0.28786325587096,0.18716483667274,"RRM2",1
"GO:0000910","GO:0000910","cytokinesis","1/27","192/18986",0.00520833333333333,3.66242283950617,1.39925704711032,0.240140948992766,0.288109917842123,0.187325212985466,"AURKB",1
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","1/27","192/18986",0.00520833333333333,3.66242283950617,1.39925704711032,0.240140948992766,0.288109917842123,0.187325212985466,"SOX9",1
"GO:0061025","GO:0061025","membrane fusion","1/27","192/18986",0.00520833333333333,3.66242283950617,1.39925704711032,0.240140948992766,0.288109917842123,0.187325212985466,"RPH3A",1
"GO:0032200","GO:0032200","telomere organization","1/27","193/18986",0.00518134715025907,3.64344655536365,1.39293419995687,0.241232584321977,0.289063182937542,0.187945013193555,"AURKB",1
"GO:0061157","GO:0061157","mRNA destabilization","1/27","194/18986",0.00515463917525773,3.62466590301642,1.38665321203478,0.24232270938042,0.290012295482347,0.188562113468806,"SAMD4A",1
"GO:0002040","GO:0002040","sprouting angiogenesis","1/27","196/18986",0.00510204081632653,3.58767951625094,1.3742147420527,0.244498436719207,0.291898133653728,0.189788260210841,"E2F2",1
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","1/27","196/18986",0.00510204081632653,3.58767951625094,1.3742147420527,0.244498436719207,0.291898133653728,0.189788260210841,"EYA1",1
"GO:0030324","GO:0030324","lung development","1/27","198/18986",0.00505050505050505,3.55144032921811,1.36193758393826,0.246668147051902,0.293767572927174,0.191003744608894,"SOX9",1
"GO:0050779","GO:0050779","RNA destabilization","1/27","198/18986",0.00505050505050505,3.55144032921811,1.36193758393826,0.246668147051902,0.293767572927174,0.191003744608894,"SAMD4A",1
"GO:0061014","GO:0061014","positive regulation of mRNA catabolic process","1/27","199/18986",0.0050251256281407,3.53359389540294,1.35585826869807,0.24775075084313,0.294336362112779,0.191373563725624,"SAMD4A",1
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","1/27","199/18986",0.0050251256281407,3.53359389540294,1.35585826869807,0.24775075084313,0.294336362112779,0.191373563725624,"TF",1
"GO:0140013","GO:0140013","meiotic nuclear division","1/27","200/18986",0.005,3.51592592592593,1.34981782463514,0.248831856380323,0.295260239339091,0.191974256334498,"TTK",1
"GO:0007369","GO:0007369","gastrulation","1/27","202/18986",0.00495049504950495,3.48111477814448,1.33785168504677,0.250989580665429,0.297095939157496,0.193167803790399,"EYA1",1
"GO:0030323","GO:0030323","respiratory tube development","1/27","202/18986",0.00495049504950495,3.48111477814448,1.33785168504677,0.250989580665429,0.297095939157496,0.193167803790399,"SOX9",1
"GO:0051701","GO:0051701","biological process involved in interaction with host","1/27","204/18986",0.00490196078431373,3.44698620188816,1.32603551416058,0.25314133582742,0.299278881846998,0.194587123914151,"MOG",1
"GO:0055001","GO:0055001","muscle cell development","1/27","205/18986",0.0048780487804878,3.43017163504968,1.32018255968722,0.25421497995119,0.30018346540353,0.19517527203713,"CAPN3",1
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","1/27","207/18986",0.00483091787439614,3.39702988012167,1.30858476277186,0.256357811189976,0.302346848833753,0.196581874992249,"CSGALNACT1",1
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","1/27","208/18986",0.00480769230769231,3.38069800569801,1.30283908177983,0.257427002259674,0.303240282322837,0.197162773490588,"CAPN3",1
"GO:0006352","GO:0006352","DNA-templated transcription initiation","1/27","209/18986",0.00478468899521531,3.364522417154,1.29712833160508,0.258494712928488,0.303762506859202,0.197502316895527,"E2F2",1
"GO:0006836","GO:0006836","neurotransmitter transport","1/27","209/18986",0.00478468899521531,3.364522417154,1.29712833160508,0.258494712928488,0.303762506859202,0.197502316895527,"RPH3A",1
"GO:0048469","GO:0048469","cell maturation","1/27","210/18986",0.00476190476190476,3.34850088183422,1.29145211006191,0.259560945167447,0.304647526716437,0.198077744963032,"CNTN2",1
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","1/27","212/18986",0.00471698113207547,3.31691125087351,1.28020167686894,0.261688982227324,0.306775156273718,0.199461101228436,"MOG",1
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","1/27","215/18986",0.00465116279069767,3.27062876830319,1.26357530798014,0.264869998724263,0.310130576123595,0.201642750311333,"CAPN3",1
"GO:0031032","GO:0031032","actomyosin structure organization","1/27","216/18986",0.00462962962962963,3.25548696844993,1.25809817108092,0.26592740163484,0.310994425229206,0.202204413439447,"CAPN3",1
"GO:0017148","GO:0017148","negative regulation of translation","1/27","218/18986",0.00458715596330275,3.22562011552837,1.24723921385212,0.268037815297897,0.313086187616871,0.203564449351154,"SAMD4A",1
"GO:0002064","GO:0002064","epithelial cell development","1/27","219/18986",0.0045662100456621,3.21089125655336,1.24185669255501,0.269090829949802,0.313563326396595,0.20387467860048,"SOX9",1
"GO:0051098","GO:0051098","regulation of binding","1/27","219/18986",0.0045662100456621,3.21089125655336,1.24185669255501,0.269090829949802,0.313563326396595,0.20387467860048,"HJURP",1
"GO:0048167","GO:0048167","regulation of synaptic plasticity","1/27","220/18986",0.00454545454545455,3.1962962962963,1.23650501798103,0.270142385744087,0.314036489043007,0.204182322621136,"CNTN2",1
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","1/27","220/18986",0.00454545454545455,3.1962962962963,1.23650501798103,0.270142385744087,0.314036489043007,0.204182322621136,"RRM2",1
"GO:0016311","GO:0016311","dephosphorylation","1/27","222/18986",0.0045045045045045,3.1675008341675,1.22589286657253,0.272241128531254,0.315721833207282,0.205278110842837,"CDC25C",1
"GO:0099504","GO:0099504","synaptic vesicle cycle","1/27","222/18986",0.0045045045045045,3.1675008341675,1.22589286657253,0.272241128531254,0.315721833207282,0.205278110842837,"RPH3A",1
"GO:0051651","GO:0051651","maintenance of location in cell","1/27","224/18986",0.00446428571428571,3.13921957671958,1.21540012645522,0.274334059177466,0.317770285213898,0.206609986924382,"CAPN3",1
"GO:0060541","GO:0060541","respiratory system development","1/27","225/18986",0.00444444444444444,3.12526748971193,1.21019773483978,0.275378349786261,0.31860063536508,0.207149869480622,"SOX9",1
"GO:0006282","GO:0006282","regulation of DNA repair","1/27","227/18986",0.00440528634361234,3.09773209332681,1.19987934949962,0.277462591230666,0.320630761600283,0.208469830390837,"EYA1",1
"GO:0045055","GO:0045055","regulated exocytosis","1/27","229/18986",0.00436681222707424,3.07067766456413,1.18967413747408,0.279541059155936,0.322649407542972,0.209782326968493,"RPH3A",1
"GO:0045926","GO:0045926","negative regulation of growth","1/27","232/18986",0.00431034482758621,3.03097062579821,1.17457336476617,0.282647969327664,0.325848903028219,0.211862596116146,"MAG",1
"GO:0009165","GO:0009165","nucleotide biosynthetic process","1/27","233/18986",0.00429184549356223,3.01796216817676,1.16959384262468,0.28368073592829,0.3266524923766,0.212385079156528,"RRM2",1
"GO:0007411","GO:0007411","axon guidance","1/27","236/18986",0.00423728813559322,2.97959824231011,1.15481361244071,0.286770452120055,0.328654475751253,0.213686741955432,"CNTN2",1
"GO:0008406","GO:0008406","gonad development","1/27","236/18986",0.00423728813559322,2.97959824231011,1.15481361244071,0.286770452120055,0.328654475751253,0.213686741955432,"SOX9",1
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","1/27","236/18986",0.00423728813559322,2.97959824231011,1.15481361244071,0.286770452120055,0.328654475751253,0.213686741955432,"EYA1",1
"GO:1903313","GO:1903313","positive regulation of mRNA metabolic process","1/27","236/18986",0.00423728813559322,2.97959824231011,1.15481361244071,0.286770452120055,0.328654475751253,0.213686741955432,"SAMD4A",1
"GO:0042180","GO:0042180","cellular ketone metabolic process","1/27","237/18986",0.00421940928270042,2.96702609782779,1.14993875315664,0.287797502669002,0.329056369091586,0.213948047627028,"SOX9",1
"GO:0097485","GO:0097485","neuron projection guidance","1/27","237/18986",0.00421940928270042,2.96702609782779,1.14993875315664,0.287797502669002,0.329056369091586,0.213948047627028,"CNTN2",1
"GO:0044242","GO:0044242","cellular lipid catabolic process","1/27","238/18986",0.00420168067226891,2.95455960161843,1.14508939832138,0.288823128965228,0.329454753204181,0.214207071645711,"ENPP6",1
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process","1/27","238/18986",0.00420168067226891,2.95455960161843,1.14508939832138,0.288823128965228,0.329454753204181,0.214207071645711,"TF",1
"GO:0016358","GO:0016358","dendrite development","1/27","239/18986",0.00418410041841004,2.94219742755308,1.14026529104575,0.289847332907939,0.330235895690192,0.214714960036572,"ELAVL4",1
"GO:0001667","GO:0001667","ameboidal-type cell migration","1/27","241/18986",0.004149377593361,2.91778085139081,1.13069180997181,0.291891481317486,0.331787863693824,0.215724028863513,"SOX9",1
"GO:0045137","GO:0045137","development of primary sexual characteristics","1/27","241/18986",0.004149377593361,2.91778085139081,1.13069180997181,0.291891481317486,0.331787863693824,0.215724028863513,"SOX9",1
"GO:0046434","GO:0046434","organophosphate catabolic process","1/27","242/18986",0.00413223140495868,2.90572390572391,1.12594194054731,0.292911429570589,0.332558717587145,0.216225227749093,"ENPP6",1
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","1/27","243/18986",0.00411522633744856,2.89376619417772,1.12121632729826,0.293929963042719,0.333326170210449,0.216724215174425,"TPX2",1
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","1/27","244/18986",0.00409836065573771,2.88190649666059,1.11651473109219,0.294947083620953,0.334090235579962,0.217221000252672,"EYA1",1
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","1/27","247/18986",0.00404858299595142,2.84690358374569,1.10255170342452,0.297989986826847,0.336752911942535,0.218952236790678,"TF",1
"GO:0050769","GO:0050769","positive regulation of neurogenesis","1/27","247/18986",0.00404858299595142,2.84690358374569,1.10255170342452,0.297989986826847,0.336752911942535,0.218952236790678,"MAG",1
"GO:0022604","GO:0022604","regulation of cell morphogenesis","1/27","248/18986",0.00403225806451613,2.83542413381123,1.09794385033551,0.299001474652008,0.337112902475554,0.219186297817719,"CNTN2",1
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","1/27","248/18986",0.00403225806451613,2.83542413381123,1.09794385033551,0.299001474652008,0.337112902475554,0.219186297817719,"CAPN3",1
"GO:0045444","GO:0045444","fat cell differentiation","1/27","251/18986",0.00398406374501992,2.80153460233142,1.08425663799995,0.302027524647463,0.339737319632348,0.220892658732127,"CNTN2",1
"GO:0048863","GO:0048863","stem cell differentiation","1/27","251/18986",0.00398406374501992,2.80153460233142,1.08425663799995,0.302027524647463,0.339737319632348,0.220892658732127,"SOX9",1
"GO:1901873","GO:1901873","regulation of post-translational protein modification","1/27","253/18986",0.00395256916996047,2.77938808373591,1.07524329089532,0.304037898774024,0.341603782340792,0.222106207807449,"CAPN3",1
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","1/27","254/18986",0.00393700787401575,2.7684456109653,1.07076942265773,0.305040993672497,0.34233550962323,0.22258196709424,"MAG",1
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","1/27","256/18986",0.00390625,2.74681712962963,1.06188627014613,0.307043008443134,0.344185307851577,0.223784681147615,"RRM2",1
"GO:0033674","GO:0033674","positive regulation of kinase activity","1/27","258/18986",0.00387596899224806,2.72552397358599,1.0530878926509,0.309039468888627,0.345230084074207,0.22446398066598,"TPX2",1
"GO:0051924","GO:0051924","regulation of calcium ion transport","1/27","258/18986",0.00387596899224806,2.72552397358599,1.0530878926509,0.309039468888627,0.345230084074207,0.22446398066598,"CAPN3",1
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","1/27","258/18986",0.00387596899224806,2.72552397358599,1.0530878926509,0.309039468888627,0.345230084074207,0.22446398066598,"RPH3A",1
"GO:0045927","GO:0045927","positive regulation of growth","1/27","259/18986",0.00386100386100386,2.71500071500071,1.04872000317138,0.310035620871755,0.345945709986488,0.224929271057369,"CAPN3",1
"GO:0001649","GO:0001649","osteoblast differentiation","1/27","262/18986",0.00381679389312977,2.68391292055414,1.03573923522417,0.313015786040789,0.348471807571725,0.2265717059021,"SOX9",1
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","1/27","262/18986",0.00381679389312977,2.68391292055414,1.03573923522417,0.313015786040789,0.348471807571725,0.2265717059021,"CDC25C",1
"GO:0048762","GO:0048762","mesenchymal cell differentiation","1/27","274/18986",0.00364963503649635,2.56636928899703,0.985573019762318,0.324812967036469,0.361192019344553,0.234842217370127,"SOX9",1
"GO:0051259","GO:0051259","protein complex oligomerization","1/27","275/18986",0.00363636363636364,2.55703703703704,0.981513461306223,0.32578721083136,0.361861822076385,0.235277714142811,"RRM2",1
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","1/27","276/18986",0.0036231884057971,2.54777241009125,0.977471756752838,0.326760100859021,0.362115692637617,0.235442777384332,"SOX9",1
"GO:0071695","GO:0071695","anatomical structure maturation","1/27","276/18986",0.0036231884057971,2.54777241009125,0.977471756752838,0.326760100859021,0.362115692637617,0.235442777384332,"CNTN2",1
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","1/27","277/18986",0.0036101083032491,2.53857467575879,0.973447751794575,0.327731638928332,0.362779163455366,0.235874157231217,"ELAVL4",1
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","1/27","278/18986",0.00359712230215827,2.52944311217693,0.969441294029323,0.328701826845854,0.363439633546609,0.236303586045883,"AURKB",1
"GO:0010721","GO:0010721","negative regulation of cell development","1/27","281/18986",0.00355871886120996,2.50243838144194,0.957525707818218,0.331604307718563,0.365817450578415,0.23784961085912,"MAG",1
"GO:0021537","GO:0021537","telencephalon development","1/27","281/18986",0.00355871886120996,2.50243838144194,0.957525707818218,0.331604307718563,0.365817450578415,0.23784961085912,"CNTN2",1
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","1/27","287/18986",0.00348432055749129,2.45012259646406,0.93414855654849,0.33737305821079,0.371759893136012,0.241713307486064,"RRM2",1
